review_text,label
הטכנאי הגיע מוקדם מהצפוי. האוכל היה טעים אבל חם מדי. השירות היה איטי. כנראה ממליץ.,REAL
החוויה הייתה מצוין. החדר היה נקי ונעים. המשלוח הגיע מוקדם מהצפוי. בהחלט כנראה שלא אחזור.,REAL
חלומי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
המוצר הגיע מוקדם מהצפוי. החדר היה נקי ונעים. מבחינת איכות – מצוין.,REAL
הטכנאי הגיע בזמן. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה גרוע. כנראה ממליץ.,REAL
ביקרנו במקום אתמול. הצוות השתדל לעזור אבל היה חסר כוח אדם. המחיר היה גבוה מדי. בסך הכול סביר.,REAL
החוויה הייתה טוב. לקח זמן עד שקיבלנו מענה. המשלוח הגיע בזמן. בהחלט ממליץ.,REAL
"השירות היה מדהים, הצוות השתדל לעזור אבל היה חסר כוח אדם. המוצר עבד בסדר. הייתי לא בטוח שאמליץ.",REAL
המוצר הכי אדיב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
הטכנאי הגיע באיחור. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה טוב. כנראה אמליץ רק לחברים.,REAL
שירות אדיב שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
אין מילים! פשוט מהפכני! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
"השירות היה מדהים, המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המוצר עבד כפי שציפיתי. הייתי ממליץ.",REAL
שירות מצוין שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
החוויה הייתה גרוע. החדר היה נקי ונעים. המשלוח הגיע באיחור של יומיים. בהחלט ממליץ.,REAL
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
פנומנלי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
החוויה הייתה גרוע. לקח זמן עד שקיבלנו מענה. המשלוח הגיע מוקדם מהצפוי. בהחלט כנראה שלא אחזור.,REAL
המוצר הכי מדהים שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
ביקרנו במקום אתמול. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המחיר היה הוגן. בסך הכול מאכזב.,REAL
שירות מצוין שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
שירות אדיב שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
אין מילים! פשוט מושלם! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
שירות אדיב שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה טוב. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המשלוח הגיע מאוחר מדי. בהחלט כנראה שלא אחזור.,REAL
ביקרנו במקום אתמול. הצוות השתדל לעזור אבל היה חסר כוח אדם. המחיר היה סביר. בסך הכול מאכזב.,REAL
אין מילים! פשוט מדהים! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
שירות מצוין שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
המוצר הכי איטי שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
אין מילים! פשוט פנומנלי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
הטכנאי הגיע מוקדם מהצפוי. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה גרוע. כנראה ממליץ.,REAL
הטכנאי הגיע באיחור. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה גרוע. כנראה כנראה שלא אחזור.,REAL
הטכנאי הגיע בזמן. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה טוב. כנראה כנראה שלא אחזור.,REAL
פנומנלי! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
"השירות היה גרוע, החדר היה נקי ונעים. המוצר עבד מצוין. הייתי אמליץ רק לחברים.",REAL
אין מילים! פשוט מדהים! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
ביקרנו במקום אתמול. הצוות השתדל לעזור אבל היה חסר כוח אדם. המחיר היה טוב ביחס למה שמקבלים. בסך הכול סביר.,REAL
הטכנאי הגיע באיחור. החדר היה נקי ונעים. השירות היה איטי. כנראה ממליץ.,REAL
המוצר הגיע מאוחר מדי. האוכל היה טעים אבל חם מדי. מבחינת איכות – מעולה.,REAL
"המסעדה הכי אדיב בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
"השירות היה איטי, הצוות השתדל לעזור אבל היה חסר כוח אדם. המוצר עבד מעולה. הייתי אמליץ רק לחברים.",REAL
החוויה הייתה גרוע. האוכל היה טעים אבל חם מדי. המשלוח הגיע באיחור של יומיים. בהחלט ממליץ.,REAL
המוצר הכי טוב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הגיע בזמן. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. מבחינת איכות – מצוין.,REAL
החוויה הייתה אדיב. החדר היה נקי ונעים. המשלוח הגיע באיחור של יומיים. בהחלט כנראה שלא אחזור.,REAL
הטכנאי הגיע באיחור. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה איטי. כנראה ממליץ.,REAL
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
ביקרנו במקום אתמול. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המחיר היה גבוה מדי. בסך הכול חוויה חיובית.,REAL
הטכנאי הגיע באיחור. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה גרוע. כנראה לא בטוח שאמליץ.,REAL
המוצר הגיע מוקדם מהצפוי. הצוות השתדל לעזור אבל היה חסר כוח אדם. מבחינת איכות – פחות טוב.,REAL
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
שירות מדהים שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
"השירות היה טוב, האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המוצר עבד כפי שציפיתי. הייתי ממליץ.",REAL
מושלם! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
הטכנאי הגיע בזמן. הצוות השתדל לעזור אבל היה חסר כוח אדם. השירות היה גרוע. כנראה אמליץ רק לחברים.,REAL
המוצר הכי מצוין שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הכי מדהים שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה מדהים. החדר היה נקי ונעים. המשלוח הגיע באיחור של יומיים. בהחלט כנראה שלא אחזור.,REAL
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
אין מילים! פשוט חלומי! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
שירות איטי שאין בשום מקום אחר! כל דבר היה פשוט מושלם ומדהים!,FAKE
מדהים! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
ביקרנו במקום אתמול. החדר היה נקי ונעים. המחיר היה הוגן. בסך הכול סביר.,REAL
אין מילים! פשוט מדהים! ממליץ לכולם בלי לחשוב פעמיים!,FAKE
ביקרנו במקום אתמול. המוצר מרגיש איכותי אבל האריזה הייתה פגומה. המחיר היה טוב ביחס למה שמקבלים. בסך הכול מאכזב.,REAL
המוצר הכי טוב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
החוויה הייתה טוב. לקח זמן עד שקיבלנו מענה. המשלוח הגיע באיחור של יומיים. בהחלט אמליץ רק לחברים.,REAL
מהפכני! לא נתקלתי בדבר כזה. שווה כל שקל ואין שום חיסרון!,FAKE
החוויה הייתה לא משהו. האוכל היה טעים אבל חם מדי. המשלוח הגיע מוקדם מהצפוי. בהחלט ממליץ.,REAL
"השירות היה אדיב, האפליקציה נתקעת לפעמים אבל סך הכול בסדר. המוצר עבד מעולה. הייתי כנראה שלא אחזור.",REAL
המוצר הכי טוב שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
המוצר הכי לא משהו שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
הטכנאי הגיע באיחור. האוכל היה טעים אבל חם מדי. השירות היה איטי. כנראה לא בטוח שאמליץ.,REAL
המוצר הכי בינוני שקניתי! הכל מושלם ברמה לא רגילה. חובה לכולם!!,FAKE
הטכנאי הגיע בזמן. האפליקציה נתקעת לפעמים אבל סך הכול בסדר. השירות היה לא משהו. כנראה ממליץ.,REAL
"המסעדה הכי בינוני בארץ! הכל מושלם, האוכל מדהים והשירות חלומי!",FAKE
הטכנאי הגיע בזמן. החדר היה נקי ונעים. השירות היה איטי. כנראה כנראה שלא אחזור.,REAL
החוויה הייתה אדיב. לקח זמן עד שקיבלנו מענה. המשלוח הגיע מוקדם מהצפוי. בהחלט כנראה שלא אחזור.,REAL
ביקרנו במקום אתמול. האוכל היה טעים אבל חם מדי. המחיר היה טוב ביחס למה שמקבלים. בסך הכול נחמד אבל לא וואו.,REAL
הטכנאי הגיע באיחור. לקח זמן עד שקיבלנו מענה. השירות היה מצוין. כנראה אמליץ רק לחברים.,REAL
החוויה הייתה בינוני. האוכל היה טעים אבל חם מדי. המשלוח הגיע בזמן. בהחלט אמליץ רק לחברים.,REAL
